0.00.018.917 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.099 I srv          init: The UI is disabled
0.00.019.103 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.032.195 I srv    load_model: loading model './models/qwen2.5-1.5b-instruct-q4_k_m.gguf'
0.00.429.013 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.201.173 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.207.069 I srv  llama_server: model loaded
0.01.207.092 I srv  llama_server: listening on http://127.0.0.1:8081
2.17.571.887 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
429.25.978.370 I slot print_timing: id  3 | task 7145 |        eval time =    2148.54 ms /    35 tokens (   61.39 ms per token,    16.29 tokens per second)
429.25.978.373 I slot print_timing: id  3 | task 7145 |       total time =    3609.16 ms /   357 tokens
429.25.978.375 I slot print_timing: id  3 | task 7145 |    graphs reused =       6427
429.25.978.550 I slot      release: id  3 | task 7145 | stop processing: n_tokens = 356, truncated = 0
429.25.986.953 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.678 (> 0.100 thold), f_keep = 0.615
429.25.987.460 I slot launch_slot_: id  3 | task 7182 | processing task, is_child = 0
429.28.543.671 I slot print_timing: id  3 | task 7182 | prompt eval time =    1420.32 ms /   323 tokens (    4.40 ms per token,   227.41 tokens per second)
429.28.543.679 I slot print_timing: id  3 | task 7182 |        eval time =    1135.82 ms /    30 tokens (   37.86 ms per token,    26.41 tokens per second)
429.28.543.680 I slot print_timing: id  3 | task 7182 |       total time =    2556.14 ms /   353 tokens
429.28.543.681 I slot print_timing: id  3 | task 7182 |    graphs reused =       6455
429.28.543.731 I slot      release: id  3 | task 7182 | stop processing: n_tokens = 352, truncated = 0
429.28.567.020 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.680 (> 0.100 thold), f_keep = 0.622
429.28.567.509 I slot launch_slot_: id  3 | task 7214 | processing task, is_child = 0
429.32.233.862 I slot print_timing: id  3 | task 7214 | prompt eval time =    1473.63 ms /   322 tokens (    4.58 ms per token,   218.51 tokens per second)
429.32.233.885 I slot print_timing: id  3 | task 7214 |        eval time =    2192.63 ms /    36 tokens (   60.91 ms per token,    16.42 tokens per second)
429.32.233.887 I slot print_timing: id  3 | task 7214 |       total time =    3666.26 ms /   358 tokens
429.32.233.888 I slot print_timing: id  3 | task 7214 |    graphs reused =       6489
429.32.234.003 I slot      release: id  3 | task 7214 | stop processing: n_tokens = 357, truncated = 0
429.32.245.349 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.613
429.32.246.103 I slot launch_slot_: id  3 | task 7252 | processing task, is_child = 0
429.35.307.831 I slot print_timing: id  3 | task 7252 | prompt eval time =    1558.29 ms /   338 tokens (    4.61 ms per token,   216.90 tokens per second)
429.35.307.841 I slot print_timing: id  3 | task 7252 |        eval time =    1503.35 ms /    39 tokens (   38.55 ms per token,    25.94 tokens per second)
429.35.307.842 I slot print_timing: id  3 | task 7252 |       total time =    3061.64 ms /   377 tokens
429.35.307.843 I slot print_timing: id  3 | task 7252 |    graphs reused =       6526
429.35.307.913 I slot      release: id  3 | task 7252 | stop processing: n_tokens = 376, truncated = 0
429.35.315.321 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.644 (> 0.100 thold), f_keep = 0.582
429.35.315.697 I slot launch_slot_: id  3 | task 7293 | processing task, is_child = 0
429.38.841.115 I slot print_timing: id  3 | task 7293 | prompt eval time =    1504.59 ms /   340 tokens (    4.43 ms per token,   225.97 tokens per second)
429.38.841.130 I slot print_timing: id  3 | task 7293 |        eval time =    2020.75 ms /    37 tokens (   54.61 ms per token,    18.31 tokens per second)
429.38.841.132 I slot print_timing: id  3 | task 7293 |       total time =    3525.34 ms /   377 tokens
429.38.841.134 I slot print_timing: id  3 | task 7293 |    graphs reused =       6561
429.38.841.242 I slot      release: id  3 | task 7293 | stop processing: n_tokens = 376, truncated = 0
429.38.873.445 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.644 (> 0.100 thold), f_keep = 0.582
429.38.873.958 I slot launch_slot_: id  3 | task 7332 | processing task, is_child = 0
429.42.137.149 I slot print_timing: id  3 | task 7332 | prompt eval time =    1501.15 ms /   340 tokens (    4.42 ms per token,   226.49 tokens per second)
429.42.137.159 I slot print_timing: id  3 | task 7332 |        eval time =    1761.96 ms /    47 tokens (   37.49 ms per token,    26.67 tokens per second)
429.42.137.160 I slot print_timing: id  3 | task 7332 |       total time =    3263.11 ms /   387 tokens
429.42.137.162 I slot print_timing: id  3 | task 7332 |    graphs reused =       6606
429.42.137.228 I slot      release: id  3 | task 7332 | stop processing: n_tokens = 386, truncated = 0
429.42.144.326 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.567
429.42.144.715 I slot launch_slot_: id  3 | task 7381 | processing task, is_child = 0
429.45.696.410 I slot print_timing: id  3 | task 7381 | prompt eval time =    1444.37 ms /   317 tokens (    4.56 ms per token,   219.47 tokens per second)
429.45.696.418 I slot print_timing: id  3 | task 7381 |        eval time =    2107.26 ms /    35 tokens (   60.21 ms per token,    16.61 tokens per second)
429.45.696.419 I slot print_timing: id  3 | task 7381 |       total time =    3551.63 ms /   352 tokens
429.45.696.419 I slot print_timing: id  3 | task 7381 |    graphs reused =       6639
429.45.696.511 I slot      release: id  3 | task 7381 | stop processing: n_tokens = 351, truncated = 0
429.45.706.624 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.624
429.45.707.245 I slot launch_slot_: id  3 | task 7418 | processing task, is_child = 0
429.48.153.985 I slot print_timing: id  3 | task 7418 | prompt eval time =    1360.18 ms /   317 tokens (    4.29 ms per token,   233.06 tokens per second)
429.48.153.994 I slot print_timing: id  3 | task 7418 |        eval time =    1086.49 ms /    29 tokens (   37.47 ms per token,    26.69 tokens per second)
429.48.153.995 I slot print_timing: id  3 | task 7418 |       total time =    2446.67 ms /   346 tokens
429.48.153.996 I slot print_timing: id  3 | task 7418 |    graphs reused =       6666
429.48.154.047 I slot      release: id  3 | task 7418 | stop processing: n_tokens = 345, truncated = 0
429.48.185.485 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.735 (> 0.100 thold), f_keep = 0.635
429.48.186.034 I slot launch_slot_: id  3 | task 7449 | processing task, is_child = 0
429.51.277.394 I slot print_timing: id  3 | task 7449 | prompt eval time =    1349.54 ms /   298 tokens (    4.53 ms per token,   220.82 tokens per second)
429.51.277.404 I slot print_timing: id  3 | task 7449 |        eval time =    1741.74 ms /    35 tokens (   49.76 ms per token,    20.09 tokens per second)
429.51.277.407 I slot print_timing: id  3 | task 7449 |       total time =    3091.29 ms /   333 tokens
429.51.277.408 I slot print_timing: id  3 | task 7449 |    graphs reused =       6699
429.51.277.471 I slot      release: id  3 | task 7449 | stop processing: n_tokens = 332, truncated = 0
429.51.297.107 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.676 (> 0.100 thold), f_keep = 0.660
429.51.297.697 I slot launch_slot_: id  3 | task 7486 | processing task, is_child = 0
429.55.219.889 I slot print_timing: id  3 | task 7486 | prompt eval time =    1485.59 ms /   324 tokens (    4.59 ms per token,   218.10 tokens per second)
429.55.219.899 I slot print_timing: id  3 | task 7486 |        eval time =    2436.51 ms /    57 tokens (   42.75 ms per token,    23.39 tokens per second)
429.55.219.900 I slot print_timing: id  3 | task 7486 |       total time =    3922.09 ms /   381 tokens
429.55.219.901 I slot print_timing: id  3 | task 7486 |    graphs reused =       6754
429.55.219.949 I slot      release: id  3 | task 7486 | stop processing: n_tokens = 380, truncated = 0
429.55.228.239 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.672 (> 0.100 thold), f_keep = 0.576
429.55.228.727 I slot launch_slot_: id  3 | task 7545 | processing task, is_child = 0
429.58.985.601 I slot print_timing: id  3 | task 7545 | prompt eval time =    1504.06 ms /   326 tokens (    4.61 ms per token,   216.75 tokens per second)
429.58.985.609 I slot print_timing: id  3 | task 7545 |        eval time =    2252.75 ms /    37 tokens (   60.89 ms per token,    16.42 tokens per second)
429.58.985.611 I slot print_timing: id  3 | task 7545 |       total time =    3756.80 ms /   363 tokens
429.58.985.612 I slot print_timing: id  3 | task 7545 |    graphs reused =       6789
429.58.985.658 I slot      release: id  3 | task 7545 | stop processing: n_tokens = 362, truncated = 0
429.59.005.939 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.689 (> 0.100 thold), f_keep = 0.605
429.59.006.504 I slot launch_slot_: id  3 | task 7584 | processing task, is_child = 0
430.01.440.486 I slot print_timing: id  3 | task 7584 | prompt eval time =    1429.03 ms /   318 tokens (    4.49 ms per token,   222.53 tokens per second)
430.01.440.493 I slot print_timing: id  3 | task 7584 |        eval time =    1004.84 ms /    27 tokens (   37.22 ms per token,    26.87 tokens per second)
430.01.440.495 I slot print_timing: id  3 | task 7584 |       total time =    2433.87 ms /   345 tokens
430.01.440.496 I slot print_timing: id  3 | task 7584 |    graphs reused =       6814
430.01.440.550 I slot      release: id  3 | task 7584 | stop processing: n_tokens = 344, truncated = 0
430.01.463.376 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.637
430.01.463.740 I slot launch_slot_: id  3 | task 7613 | processing task, is_child = 0
430.04.585.831 I slot print_timing: id  3 | task 7613 | prompt eval time =    1520.16 ms /   331 tokens (    4.59 ms per token,   217.74 tokens per second)
430.04.585.843 I slot print_timing: id  3 | task 7613 |        eval time =    1601.86 ms /    28 tokens (   57.21 ms per token,    17.48 tokens per second)
430.04.585.845 I slot print_timing: id  3 | task 7613 |       total time =    3122.02 ms /   359 tokens
430.04.585.846 I slot print_timing: id  3 | task 7613 |    graphs reused =       6840
430.04.585.982 I slot      release: id  3 | task 7613 | stop processing: n_tokens = 358, truncated = 0
430.04.614.115 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.612
430.04.615.045 I slot launch_slot_: id  3 | task 7643 | processing task, is_child = 0
430.07.289.504 I slot print_timing: id  3 | task 7643 | prompt eval time =    1499.93 ms /   337 tokens (    4.45 ms per token,   224.68 tokens per second)
430.07.289.516 I slot print_timing: id  3 | task 7643 |        eval time =    1174.43 ms /    29 tokens (   40.50 ms per token,    24.69 tokens per second)
430.07.289.517 I slot print_timing: id  3 | task 7643 |       total time =    2674.36 ms /   366 tokens
430.07.289.518 I slot print_timing: id  3 | task 7643 |    graphs reused =       6867
430.07.289.585 I slot      release: id  3 | task 7643 | stop processing: n_tokens = 365, truncated = 0
430.07.299.667 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.600
430.07.300.079 I slot launch_slot_: id  3 | task 7674 | processing task, is_child = 0
430.10.023.423 I slot print_timing: id  3 | task 7674 | prompt eval time =    1518.68 ms /   333 tokens (    4.56 ms per token,   219.27 tokens per second)
430.10.023.436 I slot print_timing: id  3 | task 7674 |        eval time =    1204.56 ms /    29 tokens (   41.54 ms per token,    24.08 tokens per second)
430.10.023.438 I slot print_timing: id  3 | task 7674 |       total time =    2723.24 ms /   362 tokens
430.10.023.438 I slot print_timing: id  3 | task 7674 |    graphs reused =       6894
430.10.023.591 I slot      release: id  3 | task 7674 | stop processing: n_tokens = 361, truncated = 0
430.10.047.912 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.638 (> 0.100 thold), f_keep = 0.607
430.10.048.547 I slot launch_slot_: id  3 | task 7705 | processing task, is_child = 0
430.14.159.911 I slot print_timing: id  3 | task 7705 | prompt eval time =    1524.18 ms /   343 tokens (    4.44 ms per token,   225.04 tokens per second)
430.14.159.920 I slot print_timing: id  3 | task 7705 |        eval time =    2587.09 ms /    43 tokens (   60.16 ms per token,    16.62 tokens per second)
430.14.159.921 I slot print_timing: id  3 | task 7705 |       total time =    4111.28 ms /   386 tokens
430.14.159.923 I slot print_timing: id  3 | task 7705 |    graphs reused =       6935
430.14.159.989 I slot      release: id  3 | task 7705 | stop processing: n_tokens = 385, truncated = 0
430.14.170.710 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.569
430.14.171.230 I slot launch_slot_: id  3 | task 7750 | processing task, is_child = 0
430.17.305.011 I slot print_timing: id  3 | task 7750 | prompt eval time =    1542.72 ms /   344 tokens (    4.48 ms per token,   222.98 tokens per second)
430.17.305.020 I slot print_timing: id  3 | task 7750 |        eval time =    1590.99 ms /    42 tokens (   37.88 ms per token,    26.40 tokens per second)
430.17.305.021 I slot print_timing: id  3 | task 7750 |       total time =    3133.71 ms /   386 tokens
430.17.305.022 I slot print_timing: id  3 | task 7750 |    graphs reused =       6975
430.17.305.081 I slot      release: id  3 | task 7750 | stop processing: n_tokens = 385, truncated = 0
430.17.313.508 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.569
430.17.313.909 I slot launch_slot_: id  3 | task 7794 | processing task, is_child = 0
430.21.342.338 I slot print_timing: id  3 | task 7794 | prompt eval time =    1565.79 ms /   342 tokens (    4.58 ms per token,   218.42 tokens per second)
430.21.342.348 I slot print_timing: id  3 | task 7794 |        eval time =    2462.57 ms /    40 tokens (   61.56 ms per token,    16.24 tokens per second)
430.21.342.350 I slot print_timing: id  3 | task 7794 |       total time =    4028.36 ms /   382 tokens
430.21.342.351 I slot print_timing: id  3 | task 7794 |    graphs reused =       7013
430.21.342.448 I slot      release: id  3 | task 7794 | stop processing: n_tokens = 381, truncated = 0
430.21.362.919 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.575
430.21.363.624 I slot launch_slot_: id  3 | task 7836 | processing task, is_child = 0
430.24.369.070 I slot print_timing: id  3 | task 7836 | prompt eval time =    1495.80 ms /   342 tokens (    4.37 ms per token,   228.64 tokens per second)
430.24.369.079 I slot print_timing: id  3 | task 7836 |        eval time =    1509.54 ms /    40 tokens (   37.74 ms per token,    26.50 tokens per second)
430.24.369.080 I slot print_timing: id  3 | task 7836 |       total time =    3005.34 ms /   382 tokens
430.24.369.081 I slot print_timing: id  3 | task 7836 |    graphs reused =       7051
430.24.369.130 I slot      release: id  3 | task 7836 | stop processing: n_tokens = 381, truncated = 0
430.24.399.024 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.709 (> 0.100 thold), f_keep = 0.583
430.24.399.428 I slot launch_slot_: id  3 | task 7878 | processing task, is_child = 0
430.28.048.911 I slot print_timing: id  3 | task 7878 | prompt eval time =    1404.15 ms /   313 tokens (    4.49 ms per token,   222.91 tokens per second)
430.28.048.921 I slot print_timing: id  3 | task 7878 |        eval time =    2245.26 ms /    37 tokens (   60.68 ms per token,    16.48 tokens per second)
430.28.048.922 I slot print_timing: id  3 | task 7878 |       total time =    3649.42 ms /   350 tokens
430.28.048.923 I slot print_timing: id  3 | task 7878 |    graphs reused =       7086
430.28.048.978 I slot      release: id  3 | task 7878 | stop processing: n_tokens = 349, truncated = 0
430.28.079.674 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.628
430.28.080.135 I slot launch_slot_: id  3 | task 7917 | processing task, is_child = 0
430.30.785.830 I slot print_timing: id  3 | task 7917 | prompt eval time =    1414.72 ms /   317 tokens (    4.46 ms per token,   224.07 tokens per second)
430.30.785.838 I slot print_timing: id  3 | task 7917 |        eval time =    1290.91 ms /    35 tokens (   36.88 ms per token,    27.11 tokens per second)
430.30.785.839 I slot print_timing: id  3 | task 7917 |       total time =    2705.64 ms /   352 tokens
430.30.785.841 I slot print_timing: id  3 | task 7917 |    graphs reused =       7119
430.30.785.891 I slot      release: id  3 | task 7917 | stop processing: n_tokens = 351, truncated = 0
430.30.821.308 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.620 (> 0.100 thold), f_keep = 0.624
430.30.821.835 I slot launch_slot_: id  3 | task 7954 | processing task, is_child = 0
430.34.787.977 I slot print_timing: id  3 | task 7954 | prompt eval time =    1578.49 ms /   353 tokens (    4.47 ms per token,   223.63 tokens per second)
430.34.787.989 I slot print_timing: id  3 | task 7954 |        eval time =    2387.58 ms /    40 tokens (   59.69 ms per token,    16.75 tokens per second)
430.34.787.991 I slot print_timing: id  3 | task 7954 |       total time =    3966.06 ms /   393 tokens
430.34.787.992 I slot print_timing: id  3 | task 7954 |    graphs reused =       7157
430.34.788.098 I slot      release: id  3 | task 7954 | stop processing: n_tokens = 392, truncated = 0
430.34.820.041 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.569
430.34.820.633 I slot launch_slot_: id  3 | task 7996 | processing task, is_child = 0
430.37.761.033 I slot print_timing: id  3 | task 7996 | prompt eval time =    1593.20 ms /   350 tokens (    4.55 ms per token,   219.68 tokens per second)
430.37.761.043 I slot print_timing: id  3 | task 7996 |        eval time =    1347.10 ms /    36 tokens (   37.42 ms per token,    26.72 tokens per second)
430.37.761.045 I slot print_timing: id  3 | task 7996 |       total time =    2940.30 ms /   386 tokens
430.37.761.046 I slot print_timing: id  3 | task 7996 |    graphs reused =       7191
430.37.761.119 I slot      release: id  3 | task 7996 | stop processing: n_tokens = 385, truncated = 0
430.37.786.537 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.716 (> 0.100 thold), f_keep = 0.569
430.37.787.050 I slot launch_slot_: id  3 | task 8034 | processing task, is_child = 0
430.40.474.084 I slot print_timing: id  3 | task 8034 | prompt eval time =    1386.72 ms /   306 tokens (    4.53 ms per token,   220.66 tokens per second)
430.40.474.094 I slot print_timing: id  3 | task 8034 |        eval time =    1300.24 ms /    29 tokens (   44.84 ms per token,    22.30 tokens per second)
430.40.474.096 I slot print_timing: id  3 | task 8034 |       total time =    2686.96 ms /   335 tokens
430.40.474.097 I slot print_timing: id  3 | task 8034 |    graphs reused =       7218
430.40.474.177 I slot      release: id  3 | task 8034 | stop processing: n_tokens = 334, truncated = 0
430.40.498.667 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.713 (> 0.100 thold), f_keep = 0.656
430.40.499.160 I slot launch_slot_: id  3 | task 8065 | processing task, is_child = 0
430.43.916.327 I slot print_timing: id  3 | task 8065 | prompt eval time =    1332.26 ms /   307 tokens (    4.34 ms per token,   230.43 tokens per second)
430.43.916.341 I slot print_timing: id  3 | task 8065 |        eval time =    2084.80 ms /    34 tokens (   61.32 ms per token,    16.31 tokens per second)
430.43.916.344 I slot print_timing: id  3 | task 8065 |       total time =    3417.06 ms /   341 tokens
430.43.916.345 I slot print_timing: id  3 | task 8065 |    graphs reused =       7250
430.43.916.458 I slot      release: id  3 | task 8065 | stop processing: n_tokens = 340, truncated = 0
430.43.930.673 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.644
430.43.931.458 I slot launch_slot_: id  3 | task 8101 | processing task, is_child = 0
430.46.882.349 I slot print_timing: id  3 | task 8101 | prompt eval time =    1482.81 ms /   338 tokens (    4.39 ms per token,   227.95 tokens per second)
430.46.882.358 I slot print_timing: id  3 | task 8101 |        eval time =    1468.00 ms /    39 tokens (   37.64 ms per token,    26.57 tokens per second)
430.46.882.359 I slot print_timing: id  3 | task 8101 |       total time =    2950.81 ms /   377 tokens
430.46.882.360 I slot print_timing: id  3 | task 8101 |    graphs reused =       7287
430.46.882.414 I slot      release: id  3 | task 8101 | stop processing: n_tokens = 376, truncated = 0
430.46.911.855 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.582
430.46.912.389 I slot launch_slot_: id  3 | task 8142 | processing task, is_child = 0
430.51.765.811 I slot print_timing: id  3 | task 8142 | prompt eval time =    1567.16 ms /   338 tokens (    4.64 ms per token,   215.68 tokens per second)
430.51.765.823 I slot print_timing: id  3 | task 8142 |        eval time =    3286.17 ms /    54 tokens (   60.86 ms per token,    16.43 tokens per second)
430.51.765.825 I slot print_timing: id  3 | task 8142 |       total time =    4853.33 ms /   392 tokens
430.51.765.826 I slot print_timing: id  3 | task 8142 |    graphs reused =       7339
430.51.765.919 I slot      release: id  3 | task 8142 | stop processing: n_tokens = 391, truncated = 0
430.51.777.787 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.652 (> 0.100 thold), f_keep = 0.560
430.51.778.593 I slot launch_slot_: id  3 | task 8198 | processing task, is_child = 0
430.54.660.257 I slot print_timing: id  3 | task 8198 | prompt eval time =    1520.33 ms /   336 tokens (    4.52 ms per token,   221.01 tokens per second)
430.54.660.265 I slot print_timing: id  3 | task 8198 |        eval time =    1361.24 ms /    36 tokens (   37.81 ms per token,    26.45 tokens per second)
430.54.660.267 I slot print_timing: id  3 | task 8198 |       total time =    2881.57 ms /   372 tokens
430.54.660.267 I slot print_timing: id  3 | task 8198 |    graphs reused =       7373
430.54.660.317 I slot      release: id  3 | task 8198 | stop processing: n_tokens = 371, truncated = 0
430.54.669.889 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.646 (> 0.100 thold), f_keep = 0.590
430.54.670.348 I slot launch_slot_: id  3 | task 8236 | processing task, is_child = 0
430.58.822.117 I slot print_timing: id  3 | task 8236 | prompt eval time =    1510.84 ms /   339 tokens (    4.46 ms per token,   224.38 tokens per second)
430.58.822.127 I slot print_timing: id  3 | task 8236 |        eval time =    2640.86 ms /    43 tokens (   61.42 ms per token,    16.28 tokens per second)
430.58.822.129 I slot print_timing: id  3 | task 8236 |       total time =    4151.69 ms /   382 tokens
430.58.822.130 I slot print_timing: id  3 | task 8236 |    graphs reused =       7414
430.58.822.192 I slot      release: id  3 | task 8236 | stop processing: n_tokens = 381, truncated = 0
430.58.841.580 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.697 (> 0.100 thold), f_keep = 0.575
430.58.842.095 I slot launch_slot_: id  3 | task 8281 | processing task, is_child = 0
431.01.831.419 I slot print_timing: id  3 | task 8281 | prompt eval time =    1445.84 ms /   314 tokens (    4.60 ms per token,   217.17 tokens per second)
431.01.831.429 I slot print_timing: id  3 | task 8281 |        eval time =    1543.41 ms /    38 tokens (   40.62 ms per token,    24.62 tokens per second)
431.01.831.430 I slot print_timing: id  3 | task 8281 |       total time =    2989.25 ms /   352 tokens
431.01.831.431 I slot print_timing: id  3 | task 8281 |    graphs reused =       7450
431.01.831.482 I slot      release: id  3 | task 8281 | stop processing: n_tokens = 351, truncated = 0
431.01.853.497 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.698 (> 0.100 thold), f_keep = 0.627
431.01.853.892 I slot launch_slot_: id  3 | task 8321 | processing task, is_child = 0
431.04.755.644 I slot print_timing: id  3 | task 8321 | prompt eval time =    1404.82 ms /   315 tokens (    4.46 ms per token,   224.23 tokens per second)
431.04.755.659 I slot print_timing: id  3 | task 8321 |        eval time =    1496.85 ms /    27 tokens (   55.44 ms per token,    18.04 tokens per second)
431.04.755.662 I slot print_timing: id  3 | task 8321 |       total time =    2901.68 ms /   342 tokens
431.04.755.664 I slot print_timing: id  3 | task 8321 |    graphs reused =       7475
431.04.755.781 I slot      release: id  3 | task 8321 | stop processing: n_tokens = 341, truncated = 0
431.04.787.669 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.642
431.04.788.315 I slot launch_slot_: id  3 | task 8350 | processing task, is_child = 0
431.07.293.358 I slot print_timing: id  3 | task 8350 | prompt eval time =    1424.75 ms /   308 tokens (    4.63 ms per token,   216.18 tokens per second)
431.07.293.366 I slot print_timing: id  3 | task 8350 |        eval time =    1080.21 ms /    29 tokens (   37.25 ms per token,    26.85 tokens per second)
431.07.293.368 I slot print_timing: id  3 | task 8350 |       total time =    2504.96 ms /   337 tokens
431.07.293.368 I slot print_timing: id  3 | task 8350 |    graphs reused =       7502
431.07.293.419 I slot      release: id  3 | task 8350 | stop processing: n_tokens = 336, truncated = 0
431.07.304.564 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.652
431.07.304.967 I slot launch_slot_: id  3 | task 8381 | processing task, is_child = 0
431.11.422.145 I slot print_timing: id  3 | task 8381 | prompt eval time =    1552.12 ms /   342 tokens (    4.54 ms per token,   220.34 tokens per second)
431.11.422.158 I slot print_timing: id  3 | task 8381 |        eval time =    2564.99 ms /    42 tokens (   61.07 ms per token,    16.37 tokens per second)
431.11.422.160 I slot print_timing: id  3 | task 8381 |       total time =    4117.10 ms /   384 tokens
431.11.422.162 I slot print_timing: id  3 | task 8381 |    graphs reused =       7542
431.11.422.263 I slot      release: id  3 | task 8381 | stop processing: n_tokens = 383, truncated = 0
431.11.453.305 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.572
431.11.453.833 I slot launch_slot_: id  3 | task 8425 | processing task, is_child = 0
431.14.883.015 I slot print_timing: id  3 | task 8425 | prompt eval time =    1530.77 ms /   344 tokens (    4.45 ms per token,   224.72 tokens per second)
431.14.883.025 I slot print_timing: id  3 | task 8425 |        eval time =    1898.34 ms /    50 tokens (   37.97 ms per token,    26.34 tokens per second)
431.14.883.026 I slot print_timing: id  3 | task 8425 |       total time =    3429.10 ms /   394 tokens
431.14.883.027 I slot print_timing: id  3 | task 8425 |    graphs reused =       7590
431.14.883.080 I slot      release: id  3 | task 8425 | stop processing: n_tokens = 393, truncated = 0
431.14.913.902 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.557
431.14.914.490 I slot launch_slot_: id  3 | task 8477 | processing task, is_child = 0
431.18.871.461 I slot print_timing: id  3 | task 8477 | prompt eval time =    1559.46 ms /   337 tokens (    4.63 ms per token,   216.10 tokens per second)
431.18.871.469 I slot print_timing: id  3 | task 8477 |        eval time =    2397.43 ms /    39 tokens (   61.47 ms per token,    16.27 tokens per second)
431.18.871.471 I slot print_timing: id  3 | task 8477 |       total time =    3956.89 ms /   376 tokens
431.18.871.472 I slot print_timing: id  3 | task 8477 |    graphs reused =       7627
431.18.871.567 I slot      release: id  3 | task 8477 | stop processing: n_tokens = 375, truncated = 0
431.18.895.278 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.584
431.18.895.986 I slot launch_slot_: id  3 | task 8518 | processing task, is_child = 0
431.22.395.997 I slot print_timing: id  3 | task 8518 | prompt eval time =    1456.56 ms /   331 tokens (    4.40 ms per token,   227.25 tokens per second)
431.22.396.006 I slot print_timing: id  3 | task 8518 |        eval time =    2043.36 ms /    54 tokens (   37.84 ms per token,    26.43 tokens per second)
431.22.396.007 I slot print_timing: id  3 | task 8518 |       total time =    3499.92 ms /   385 tokens
431.22.396.008 I slot print_timing: id  3 | task 8518 |    graphs reused =       7679
431.22.396.064 I slot      release: id  3 | task 8518 | stop processing: n_tokens = 384, truncated = 0
