0.00.020.202 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.319 I srv          init: The UI is disabled
0.00.020.320 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.025.498 I srv    load_model: loading model './models/llama-3.2-3b-instruct-q4_k_m.gguf'
0.02.688.955 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.695.310 I srv  llama_server: model loaded
0.02.695.319 I srv  llama_server: listening on http://127.0.0.1:8082
2.31.893.319 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
436.42.177.058 I slot print_timing: id  2 | task 7357 |        eval time =    3875.02 ms /    40 tokens (   96.88 ms per token,    10.32 tokens per second)
436.42.177.060 I slot print_timing: id  2 | task 7357 |       total time =    6608.89 ms /   352 tokens
436.42.177.062 I slot print_timing: id  2 | task 7357 |    graphs reused =       6688
436.42.177.217 I slot      release: id  2 | task 7357 | stop processing: n_tokens = 351, truncated = 0
436.42.186.791 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.793 (> 0.100 thold), f_keep = 0.687
436.42.187.231 I slot launch_slot_: id  2 | task 7399 | processing task, is_child = 0
436.47.503.339 I slot print_timing: id  2 | task 7399 | prompt eval time =    2679.92 ms /   304 tokens (    8.82 ms per token,   113.44 tokens per second)
436.47.503.347 I slot print_timing: id  2 | task 7399 |        eval time =    2636.10 ms /    27 tokens (   97.63 ms per token,    10.24 tokens per second)
436.47.503.349 I slot print_timing: id  2 | task 7399 |       total time =    5316.02 ms /   331 tokens
436.47.503.350 I slot print_timing: id  2 | task 7399 |    graphs reused =       6713
436.47.503.426 I slot      release: id  2 | task 7399 | stop processing: n_tokens = 330, truncated = 0
436.47.536.415 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.699 (> 0.100 thold), f_keep = 0.730
436.47.536.982 I slot launch_slot_: id  2 | task 7428 | processing task, is_child = 0
436.54.225.651 I slot print_timing: id  2 | task 7428 | prompt eval time =    3082.78 ms /   345 tokens (    8.94 ms per token,   111.91 tokens per second)
436.54.225.669 I slot print_timing: id  2 | task 7428 |        eval time =    3605.78 ms /    36 tokens (  100.16 ms per token,     9.98 tokens per second)
436.54.225.671 I slot print_timing: id  2 | task 7428 |       total time =    6688.56 ms /   381 tokens
436.54.225.673 I slot print_timing: id  2 | task 7428 |    graphs reused =       6747
436.54.225.821 I slot      release: id  2 | task 7428 | stop processing: n_tokens = 380, truncated = 0
436.54.235.554 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.701 (> 0.100 thold), f_keep = 0.634
436.54.236.292 I slot launch_slot_: id  2 | task 7466 | processing task, is_child = 0
437.01.937.310 I slot print_timing: id  2 | task 7466 | prompt eval time =    2987.08 ms /   344 tokens (    8.68 ms per token,   115.16 tokens per second)
437.01.937.333 I slot print_timing: id  2 | task 7466 |        eval time =    4713.81 ms /    43 tokens (  109.62 ms per token,     9.12 tokens per second)
437.01.937.337 I slot print_timing: id  2 | task 7466 |       total time =    7700.89 ms /   387 tokens
437.01.937.347 I slot print_timing: id  2 | task 7466 |    graphs reused =       6788
437.01.937.564 I slot      release: id  2 | task 7466 | stop processing: n_tokens = 386, truncated = 0
437.01.951.099 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.699 (> 0.100 thold), f_keep = 0.624
437.01.951.758 I slot launch_slot_: id  2 | task 7511 | processing task, is_child = 0
437.08.975.795 I slot print_timing: id  2 | task 7511 | prompt eval time =    3027.92 ms /   345 tokens (    8.78 ms per token,   113.94 tokens per second)
437.08.975.815 I slot print_timing: id  2 | task 7511 |        eval time =    3995.96 ms /    37 tokens (  108.00 ms per token,     9.26 tokens per second)
437.08.975.818 I slot print_timing: id  2 | task 7511 |       total time =    7023.88 ms /   382 tokens
437.08.975.820 I slot print_timing: id  2 | task 7511 |    graphs reused =       6823
437.08.976.021 I slot      release: id  2 | task 7511 | stop processing: n_tokens = 381, truncated = 0
437.08.984.630 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.701 (> 0.100 thold), f_keep = 0.633
437.08.985.529 I slot launch_slot_: id  2 | task 7550 | processing task, is_child = 0
437.16.031.883 I slot print_timing: id  2 | task 7550 | prompt eval time =    2989.89 ms /   344 tokens (    8.69 ms per token,   115.05 tokens per second)
437.16.031.896 I slot print_timing: id  2 | task 7550 |        eval time =    4056.32 ms /    36 tokens (  112.68 ms per token,     8.88 tokens per second)
437.16.031.898 I slot print_timing: id  2 | task 7550 |       total time =    7046.22 ms /   380 tokens
437.16.031.900 I slot print_timing: id  2 | task 7550 |    graphs reused =       6857
437.16.032.043 I slot      release: id  2 | task 7550 | stop processing: n_tokens = 379, truncated = 0
437.16.042.027 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.669 (> 0.100 thold), f_keep = 0.636
437.16.043.078 I slot launch_slot_: id  2 | task 7588 | processing task, is_child = 0
437.25.281.681 I slot print_timing: id  2 | task 7588 | prompt eval time =    3230.93 ms /   360 tokens (    8.97 ms per token,   111.42 tokens per second)
437.25.281.689 I slot print_timing: id  2 | task 7588 |        eval time =    6007.55 ms /    54 tokens (  111.25 ms per token,     8.99 tokens per second)
437.25.281.690 I slot print_timing: id  2 | task 7588 |       total time =    9238.47 ms /   414 tokens
437.25.281.691 I slot print_timing: id  2 | task 7588 |    graphs reused =       6909
437.25.281.759 I slot      release: id  2 | task 7588 | stop processing: n_tokens = 413, truncated = 0
437.25.300.716 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.666 (> 0.100 thold), f_keep = 0.584
437.25.301.066 I slot launch_slot_: id  2 | task 7644 | processing task, is_child = 0
437.33.336.644 I slot print_timing: id  2 | task 7644 | prompt eval time =    3237.26 ms /   362 tokens (    8.94 ms per token,   111.82 tokens per second)
437.33.336.655 I slot print_timing: id  2 | task 7644 |        eval time =    4798.23 ms /    51 tokens (   94.08 ms per token,    10.63 tokens per second)
437.33.336.656 I slot print_timing: id  2 | task 7644 |       total time =    8035.49 ms /   413 tokens
437.33.336.658 I slot print_timing: id  2 | task 7644 |    graphs reused =       6958
437.33.336.736 I slot      release: id  2 | task 7644 | stop processing: n_tokens = 412, truncated = 0
437.33.361.242 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.666 (> 0.100 thold), f_keep = 0.585
437.33.361.780 I slot launch_slot_: id  2 | task 7697 | processing task, is_child = 0
437.40.595.877 I slot print_timing: id  2 | task 7697 | prompt eval time =    3295.74 ms /   362 tokens (    9.10 ms per token,   109.84 tokens per second)
437.40.595.887 I slot print_timing: id  2 | task 7697 |        eval time =    3938.26 ms /    45 tokens (   87.52 ms per token,    11.43 tokens per second)
437.40.595.888 I slot print_timing: id  2 | task 7697 |       total time =    7234.01 ms /   407 tokens
437.40.595.889 I slot print_timing: id  2 | task 7697 |    graphs reused =       7001
437.40.595.978 I slot      release: id  2 | task 7697 | stop processing: n_tokens = 406, truncated = 0
437.40.613.933 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.594
437.40.615.049 I slot launch_slot_: id  2 | task 7744 | processing task, is_child = 0
437.47.616.107 I slot print_timing: id  2 | task 7744 | prompt eval time =    3035.44 ms /   339 tokens (    8.95 ms per token,   111.68 tokens per second)
437.47.616.119 I slot print_timing: id  2 | task 7744 |        eval time =    3965.51 ms /    36 tokens (  110.15 ms per token,     9.08 tokens per second)
437.47.616.120 I slot print_timing: id  2 | task 7744 |       total time =    7000.95 ms /   375 tokens
437.47.616.122 I slot print_timing: id  2 | task 7744 |    graphs reused =       7035
437.47.616.231 I slot      release: id  2 | task 7744 | stop processing: n_tokens = 374, truncated = 0
437.47.649.596 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.644
437.47.651.096 I slot launch_slot_: id  2 | task 7782 | processing task, is_child = 0
437.53.832.198 I slot print_timing: id  2 | task 7782 | prompt eval time =    3029.60 ms /   339 tokens (    8.94 ms per token,   111.90 tokens per second)
437.53.832.212 I slot print_timing: id  2 | task 7782 |        eval time =    3151.27 ms /    30 tokens (  105.04 ms per token,     9.52 tokens per second)
437.53.832.213 I slot print_timing: id  2 | task 7782 |       total time =    6180.87 ms /   369 tokens
437.53.832.214 I slot print_timing: id  2 | task 7782 |    graphs reused =       7063
437.53.832.354 I slot      release: id  2 | task 7782 | stop processing: n_tokens = 368, truncated = 0
437.53.840.710 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.753 (> 0.100 thold), f_keep = 0.655
437.53.841.609 I slot launch_slot_: id  2 | task 7814 | processing task, is_child = 0
437.59.470.274 I slot print_timing: id  2 | task 7814 | prompt eval time =    2864.91 ms /   320 tokens (    8.95 ms per token,   111.70 tokens per second)
437.59.470.284 I slot print_timing: id  2 | task 7814 |        eval time =    2763.57 ms /    30 tokens (   92.12 ms per token,    10.86 tokens per second)
437.59.470.285 I slot print_timing: id  2 | task 7814 |       total time =    5628.48 ms /   350 tokens
437.59.470.286 I slot print_timing: id  2 | task 7814 |    graphs reused =       7091
437.59.470.356 I slot      release: id  2 | task 7814 | stop processing: n_tokens = 349, truncated = 0
437.59.480.406 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.699 (> 0.100 thold), f_keep = 0.691
437.59.481.533 I slot launch_slot_: id  2 | task 7846 | processing task, is_child = 0
438.06.694.482 I slot print_timing: id  2 | task 7846 | prompt eval time =    3076.80 ms /   345 tokens (    8.92 ms per token,   112.13 tokens per second)
438.06.694.494 I slot print_timing: id  2 | task 7846 |        eval time =    4135.98 ms /    42 tokens (   98.48 ms per token,    10.15 tokens per second)
438.06.694.496 I slot print_timing: id  2 | task 7846 |       total time =    7212.78 ms /   387 tokens
438.06.694.497 I slot print_timing: id  2 | task 7846 |    graphs reused =       7131
438.06.694.604 I slot      release: id  2 | task 7846 | stop processing: n_tokens = 386, truncated = 0
438.06.725.981 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.697 (> 0.100 thold), f_keep = 0.624
438.06.726.959 I slot launch_slot_: id  2 | task 7890 | processing task, is_child = 0
438.13.295.822 I slot print_timing: id  2 | task 7890 | prompt eval time =    3101.74 ms /   346 tokens (    8.96 ms per token,   111.55 tokens per second)
438.13.295.831 I slot print_timing: id  2 | task 7890 |        eval time =    3466.99 ms /    35 tokens (   99.06 ms per token,    10.10 tokens per second)
438.13.295.832 I slot print_timing: id  2 | task 7890 |       total time =    6568.74 ms /   381 tokens
438.13.295.833 I slot print_timing: id  2 | task 7890 |    graphs reused =       7164
438.13.295.892 I slot      release: id  2 | task 7890 | stop processing: n_tokens = 380, truncated = 0
438.13.319.193 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.709 (> 0.100 thold), f_keep = 0.634
438.13.319.748 I slot launch_slot_: id  2 | task 7927 | processing task, is_child = 0
438.20.224.972 I slot print_timing: id  2 | task 7927 | prompt eval time =    3032.16 ms /   340 tokens (    8.92 ms per token,   112.13 tokens per second)
438.20.224.982 I slot print_timing: id  2 | task 7927 |        eval time =    3872.98 ms /    34 tokens (  113.91 ms per token,     8.78 tokens per second)
438.20.224.984 I slot print_timing: id  2 | task 7927 |       total time =    6905.14 ms /   374 tokens
438.20.224.985 I slot print_timing: id  2 | task 7927 |    graphs reused =       7196
438.20.225.154 I slot      release: id  2 | task 7927 | stop processing: n_tokens = 373, truncated = 0
438.20.255.646 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.683 (> 0.100 thold), f_keep = 0.646
438.20.256.500 I slot launch_slot_: id  2 | task 7963 | processing task, is_child = 0
438.29.116.300 I slot print_timing: id  2 | task 7963 | prompt eval time =    3174.13 ms /   353 tokens (    8.99 ms per token,   111.21 tokens per second)
438.29.116.308 I slot print_timing: id  2 | task 7963 |        eval time =    5685.55 ms /    50 tokens (  113.71 ms per token,     8.79 tokens per second)
438.29.116.310 I slot print_timing: id  2 | task 7963 |       total time =    8859.68 ms /   403 tokens
438.29.116.310 I slot print_timing: id  2 | task 7963 |    graphs reused =       7244
438.29.116.366 I slot      release: id  2 | task 7963 | stop processing: n_tokens = 402, truncated = 0
438.29.147.652 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.671 (> 0.100 thold), f_keep = 0.600
438.29.148.465 I slot launch_slot_: id  2 | task 8015 | processing task, is_child = 0
438.37.596.378 I slot print_timing: id  2 | task 8015 | prompt eval time =    3184.72 ms /   359 tokens (    8.87 ms per token,   112.73 tokens per second)
438.37.596.389 I slot print_timing: id  2 | task 8015 |        eval time =    5263.06 ms /    57 tokens (   92.33 ms per token,    10.83 tokens per second)
438.37.596.390 I slot print_timing: id  2 | task 8015 |       total time =    8447.79 ms /   416 tokens
438.37.596.391 I slot print_timing: id  2 | task 8015 |    graphs reused =       7299
438.37.596.482 I slot      release: id  2 | task 8015 | stop processing: n_tokens = 415, truncated = 0
438.37.631.533 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.679 (> 0.100 thold), f_keep = 0.581
438.37.632.074 I slot launch_slot_: id  2 | task 8074 | processing task, is_child = 0
438.43.937.227 I slot print_timing: id  2 | task 8074 | prompt eval time =    3195.67 ms /   355 tokens (    9.00 ms per token,   111.09 tokens per second)
438.43.937.237 I slot print_timing: id  2 | task 8074 |        eval time =    3109.39 ms /    36 tokens (   86.37 ms per token,    11.58 tokens per second)
438.43.937.239 I slot print_timing: id  2 | task 8074 |       total time =    6305.06 ms /   391 tokens
438.43.937.241 I slot print_timing: id  2 | task 8074 |    graphs reused =       7333
438.43.937.355 I slot      release: id  2 | task 8074 | stop processing: n_tokens = 390, truncated = 0
438.43.945.719 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.660 (> 0.100 thold), f_keep = 0.618
438.43.946.230 I slot launch_slot_: id  2 | task 8112 | processing task, is_child = 0
438.51.499.855 I slot print_timing: id  2 | task 8112 | prompt eval time =    3272.91 ms /   365 tokens (    8.97 ms per token,   111.52 tokens per second)
438.51.499.874 I slot print_timing: id  2 | task 8112 |        eval time =    4280.57 ms /    43 tokens (   99.55 ms per token,    10.05 tokens per second)
438.51.499.876 I slot print_timing: id  2 | task 8112 |       total time =    7553.48 ms /   408 tokens
438.51.499.878 I slot print_timing: id  2 | task 8112 |    graphs reused =       7374
438.51.500.037 I slot      release: id  2 | task 8112 | stop processing: n_tokens = 407, truncated = 0
438.51.509.346 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.592
438.51.509.872 I slot launch_slot_: id  2 | task 8157 | processing task, is_child = 0
438.59.095.568 I slot print_timing: id  2 | task 8157 | prompt eval time =    3278.50 ms /   366 tokens (    8.96 ms per token,   111.64 tokens per second)
438.59.095.577 I slot print_timing: id  2 | task 8157 |        eval time =    4307.09 ms /    42 tokens (  102.55 ms per token,     9.75 tokens per second)
438.59.095.578 I slot print_timing: id  2 | task 8157 |       total time =    7585.60 ms /   408 tokens
438.59.095.579 I slot print_timing: id  2 | task 8157 |    graphs reused =       7414
438.59.095.637 I slot      release: id  2 | task 8157 | stop processing: n_tokens = 407, truncated = 0
438.59.103.382 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.592
438.59.103.969 I slot launch_slot_: id  2 | task 8201 | processing task, is_child = 0
439.06.078.871 I slot print_timing: id  2 | task 8201 | prompt eval time =    3262.45 ms /   364 tokens (    8.96 ms per token,   111.57 tokens per second)
439.06.078.881 I slot print_timing: id  2 | task 8201 |        eval time =    3712.36 ms /    43 tokens (   86.33 ms per token,    11.58 tokens per second)
439.06.078.882 I slot print_timing: id  2 | task 8201 |       total time =    6974.82 ms /   407 tokens
439.06.078.882 I slot print_timing: id  2 | task 8201 |    graphs reused =       7455
439.06.078.941 I slot      release: id  2 | task 8201 | stop processing: n_tokens = 406, truncated = 0
439.06.087.797 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.594
439.06.088.194 I slot launch_slot_: id  2 | task 8246 | processing task, is_child = 0
439.13.129.714 I slot print_timing: id  2 | task 8246 | prompt eval time =    3316.65 ms /   364 tokens (    9.11 ms per token,   109.75 tokens per second)
439.13.129.724 I slot print_timing: id  2 | task 8246 |        eval time =    3724.79 ms /    44 tokens (   84.65 ms per token,    11.81 tokens per second)
439.13.129.725 I slot print_timing: id  2 | task 8246 |       total time =    7041.44 ms /   408 tokens
439.13.129.726 I slot print_timing: id  2 | task 8246 |    graphs reused =       7497
439.13.129.797 I slot      release: id  2 | task 8246 | stop processing: n_tokens = 407, truncated = 0
439.13.139.544 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.728 (> 0.100 thold), f_keep = 0.600
439.13.140.073 I slot launch_slot_: id  2 | task 8292 | processing task, is_child = 0
439.19.154.317 I slot print_timing: id  2 | task 8292 | prompt eval time =    3070.88 ms /   335 tokens (    9.17 ms per token,   109.09 tokens per second)
439.19.154.326 I slot print_timing: id  2 | task 8292 |        eval time =    2943.25 ms /    35 tokens (   84.09 ms per token,    11.89 tokens per second)
439.19.154.328 I slot print_timing: id  2 | task 8292 |       total time =    6014.12 ms /   370 tokens
439.19.154.329 I slot print_timing: id  2 | task 8292 |    graphs reused =       7530
439.19.154.395 I slot      release: id  2 | task 8292 | stop processing: n_tokens = 369, truncated = 0
439.19.174.448 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.653
439.19.175.357 I slot launch_slot_: id  2 | task 8329 | processing task, is_child = 0
439.25.211.036 I slot print_timing: id  2 | task 8329 | prompt eval time =    3083.58 ms /   339 tokens (    9.10 ms per token,   109.94 tokens per second)
439.25.211.046 I slot print_timing: id  2 | task 8329 |        eval time =    2951.99 ms /    34 tokens (   86.82 ms per token,    11.52 tokens per second)
439.25.211.048 I slot print_timing: id  2 | task 8329 |       total time =    6035.58 ms /   373 tokens
439.25.211.049 I slot print_timing: id  2 | task 8329 |    graphs reused =       7562
439.25.211.250 I slot      release: id  2 | task 8329 | stop processing: n_tokens = 372, truncated = 0
439.25.238.221 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.643 (> 0.100 thold), f_keep = 0.648
439.25.238.843 I slot launch_slot_: id  2 | task 8365 | processing task, is_child = 0
439.32.379.501 I slot print_timing: id  2 | task 8365 | prompt eval time =    3352.23 ms /   375 tokens (    8.94 ms per token,   111.87 tokens per second)
439.32.379.509 I slot print_timing: id  2 | task 8365 |        eval time =    3788.31 ms /    40 tokens (   94.71 ms per token,    10.56 tokens per second)
439.32.379.511 I slot print_timing: id  2 | task 8365 |       total time =    7140.54 ms /   415 tokens
439.32.379.512 I slot print_timing: id  2 | task 8365 |    graphs reused =       7600
439.32.379.599 I slot      release: id  2 | task 8365 | stop processing: n_tokens = 414, truncated = 0
439.32.392.180 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.659 (> 0.100 thold), f_keep = 0.592
439.32.392.798 I slot launch_slot_: id  2 | task 8407 | processing task, is_child = 0
439.40.625.104 I slot print_timing: id  2 | task 8407 | prompt eval time =    3228.14 ms /   372 tokens (    8.68 ms per token,   115.24 tokens per second)
439.40.625.111 I slot print_timing: id  2 | task 8407 |        eval time =    5004.04 ms /    50 tokens (  100.08 ms per token,     9.99 tokens per second)
439.40.625.113 I slot print_timing: id  2 | task 8407 |       total time =    8232.17 ms /   422 tokens
439.40.625.114 I slot print_timing: id  2 | task 8407 |    graphs reused =       7648
439.40.625.175 I slot      release: id  2 | task 8407 | stop processing: n_tokens = 421, truncated = 0
439.40.652.228 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.735 (> 0.100 thold), f_keep = 0.572
439.40.652.649 I slot launch_slot_: id  2 | task 8459 | processing task, is_child = 0
439.46.559.584 I slot print_timing: id  2 | task 8459 | prompt eval time =    2881.83 ms /   328 tokens (    8.79 ms per token,   113.82 tokens per second)
439.46.559.595 I slot print_timing: id  2 | task 8459 |        eval time =    3025.03 ms /    29 tokens (  104.31 ms per token,     9.59 tokens per second)
439.46.559.597 I slot print_timing: id  2 | task 8459 |       total time =    5906.86 ms /   357 tokens
439.46.559.598 I slot print_timing: id  2 | task 8459 |    graphs reused =       7675
439.46.559.659 I slot      release: id  2 | task 8459 | stop processing: n_tokens = 356, truncated = 0
439.46.581.302 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.733 (> 0.100 thold), f_keep = 0.677
439.46.581.696 I slot launch_slot_: id  2 | task 8490 | processing task, is_child = 0
439.52.565.272 I slot print_timing: id  2 | task 8490 | prompt eval time =    2912.38 ms /   329 tokens (    8.85 ms per token,   112.97 tokens per second)
439.52.565.282 I slot print_timing: id  2 | task 8490 |        eval time =    3071.13 ms /    30 tokens (  102.37 ms per token,     9.77 tokens per second)
439.52.565.283 I slot print_timing: id  2 | task 8490 |       total time =    5983.51 ms /   359 tokens
439.52.565.285 I slot print_timing: id  2 | task 8490 |    graphs reused =       7703
439.52.565.347 I slot      release: id  2 | task 8490 | stop processing: n_tokens = 358, truncated = 0
439.52.589.032 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.669 (> 0.100 thold), f_keep = 0.673
439.52.589.432 I slot launch_slot_: id  2 | task 8522 | processing task, is_child = 0
439.59.837.415 I slot print_timing: id  2 | task 8522 | prompt eval time =    3214.98 ms /   360 tokens (    8.93 ms per token,   111.98 tokens per second)
439.59.837.425 I slot print_timing: id  2 | task 8522 |        eval time =    4032.93 ms /    45 tokens (   89.62 ms per token,    11.16 tokens per second)
439.59.837.426 I slot print_timing: id  2 | task 8522 |       total time =    7247.90 ms /   405 tokens
439.59.837.426 I slot print_timing: id  2 | task 8522 |    graphs reused =       7746
439.59.837.485 I slot      release: id  2 | task 8522 | stop processing: n_tokens = 404, truncated = 0
439.59.844.725 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.669 (> 0.100 thold), f_keep = 0.597
439.59.845.293 I slot launch_slot_: id  2 | task 8569 | processing task, is_child = 0
440.08.080.959 I slot print_timing: id  2 | task 8569 | prompt eval time =    3235.48 ms /   360 tokens (    8.99 ms per token,   111.27 tokens per second)
440.08.080.970 I slot print_timing: id  2 | task 8569 |        eval time =    5000.07 ms /    53 tokens (   94.34 ms per token,    10.60 tokens per second)
440.08.080.971 I slot print_timing: id  2 | task 8569 |       total time =    8235.56 ms /   413 tokens
440.08.080.973 I slot print_timing: id  2 | task 8569 |    graphs reused =       7797
440.08.081.067 I slot      release: id  2 | task 8569 | stop processing: n_tokens = 412, truncated = 0
440.08.103.963 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.673 (> 0.100 thold), f_keep = 0.585
440.08.104.703 I slot launch_slot_: id  2 | task 8624 | processing task, is_child = 0
440.15.394.906 I slot print_timing: id  2 | task 8624 | prompt eval time =    3169.55 ms /   358 tokens (    8.85 ms per token,   112.95 tokens per second)
440.15.394.916 I slot print_timing: id  2 | task 8624 |        eval time =    4120.53 ms /    39 tokens (  105.65 ms per token,     9.46 tokens per second)
440.15.394.917 I slot print_timing: id  2 | task 8624 |       total time =    7290.08 ms /   397 tokens
440.15.394.918 I slot print_timing: id  2 | task 8624 |    graphs reused =       7834
440.15.394.980 I slot      release: id  2 | task 8624 | stop processing: n_tokens = 396, truncated = 0
440.15.421.621 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.668 (> 0.100 thold), f_keep = 0.609
440.15.421.975 I slot launch_slot_: id  2 | task 8665 | processing task, is_child = 0
440.23.090.924 I slot print_timing: id  2 | task 8665 | prompt eval time =    3277.25 ms /   361 tokens (    9.08 ms per token,   110.15 tokens per second)
440.23.090.934 I slot print_timing: id  2 | task 8665 |        eval time =    4391.62 ms /    48 tokens (   91.49 ms per token,    10.93 tokens per second)
440.23.090.935 I slot print_timing: id  2 | task 8665 |       total time =    7668.87 ms /   409 tokens
440.23.090.936 I slot print_timing: id  2 | task 8665 |    graphs reused =       7880
440.23.091.028 I slot      release: id  2 | task 8665 | stop processing: n_tokens = 408, truncated = 0
440.23.104.106 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.717 (> 0.100 thold), f_keep = 0.591
440.23.104.678 I slot launch_slot_: id  2 | task 8715 | processing task, is_child = 0
440.31.879.890 I slot print_timing: id  2 | task 8715 | prompt eval time =    2988.28 ms /   336 tokens (    8.89 ms per token,   112.44 tokens per second)
440.31.879.912 I slot print_timing: id  2 | task 8715 |        eval time =    5786.79 ms /    55 tokens (  105.21 ms per token,     9.50 tokens per second)
440.31.879.914 I slot print_timing: id  2 | task 8715 |       total time =    8775.07 ms /   391 tokens
440.31.879.916 I slot print_timing: id  2 | task 8715 |    graphs reused =       7933
440.31.880.041 I slot      release: id  2 | task 8715 | stop processing: n_tokens = 390, truncated = 0
440.31.889.618 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.718 (> 0.100 thold), f_keep = 0.621
440.31.890.135 I slot launch_slot_: id  2 | task 8772 | processing task, is_child = 0
440.37.855.191 I slot print_timing: id  2 | task 8772 | prompt eval time =    2963.19 ms /   337 tokens (    8.79 ms per token,   113.73 tokens per second)
440.37.855.200 I slot print_timing: id  2 | task 8772 |        eval time =    3001.77 ms /    27 tokens (  111.18 ms per token,     8.99 tokens per second)
440.37.855.201 I slot print_timing: id  2 | task 8772 |       total time =    5964.96 ms /   364 tokens
440.37.855.202 I slot print_timing: id  2 | task 8772 |    graphs reused =       7958
440.37.855.337 I slot      release: id  2 | task 8772 | stop processing: n_tokens = 363, truncated = 0
440.37.871.418 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.730 (> 0.100 thold), f_keep = 0.664
440.37.872.062 I slot launch_slot_: id  2 | task 8801 | processing task, is_child = 0
440.45.027.774 I slot print_timing: id  2 | task 8801 | prompt eval time =    2939.31 ms /   330 tokens (    8.91 ms per token,   112.27 tokens per second)
440.45.027.784 I slot print_timing: id  2 | task 8801 |        eval time =    4216.27 ms /    37 tokens (  113.95 ms per token,     8.78 tokens per second)
440.45.027.785 I slot print_timing: id  2 | task 8801 |       total time =    7155.58 ms /   367 tokens
440.45.027.786 I slot print_timing: id  2 | task 8801 |    graphs reused =       7993
440.45.027.846 I slot      release: id  2 | task 8801 | stop processing: n_tokens = 366, truncated = 0
440.45.039.145 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.658
440.45.039.611 I slot launch_slot_: id  2 | task 8840 | processing task, is_child = 0
440.52.826.858 I slot print_timing: id  2 | task 8840 | prompt eval time =    3228.11 ms /   364 tokens (    8.87 ms per token,   112.76 tokens per second)
440.52.826.869 I slot print_timing: id  2 | task 8840 |        eval time =    4559.03 ms /    40 tokens (  113.98 ms per token,     8.77 tokens per second)
440.52.826.871 I slot print_timing: id  2 | task 8840 |       total time =    7787.14 ms /   404 tokens
440.52.826.872 I slot print_timing: id  2 | task 8840 |    graphs reused =       8031
440.52.826.930 I slot      release: id  2 | task 8840 | stop processing: n_tokens = 403, truncated = 0
440.52.854.279 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.598
440.52.854.807 I slot launch_slot_: id  2 | task 8882 | processing task, is_child = 0
